State,Year,Column1,Metric,Data,Datum,Raw Data,Adjusted Data,Bookmark,Mountain States,Metric Name
Missouri,2017,7.3,sm-em,2.320866587,0.523999989,0.3,2.320866587,,,Economic mobility
Missouri,2021,7.3,sm-em,2.320866587,0.523999989,0.3,2.320866587,,,Economic mobility
Missouri,2025,7.3,sm-em,2.320866587,0.523999989,0.3,2.320866587,,,Economic mobility
Montana,2013,7.3,sm-em,4.70063717,0.586000025,1.63,4.70063717,,1,Economic mobility
Montana,2017,7.3,sm-em,4.70063717,0.586000025,1.63,4.70063717,,1,Economic mobility
Montana,2021,7.3,sm-em,4.70063717,0.586000025,1.63,4.70063717,,1,Economic mobility
Montana,2025,7.3,sm-em,4.70063717,0.586000025,1.63,4.70063717,,1,Economic mobility
Nebraska,2013,7.3,sm-em,3.280452311,0.549000025,0.84,3.280452311,,,Economic mobility
Nebraska,2017,7.3,sm-em,3.280452311,0.549000025,0.84,3.280452311,,,Economic mobility
Nebraska,2021,7.3,sm-em,3.280452311,0.549000025,0.84,3.280452311,,,Economic mobility
Nebraska,2025,7.3,sm-em,3.280452311,0.549000025,0.84,3.280452311,,,Economic mobility
Nevada,2013,7.3,sm-em,-2.630587835,0.395000011,-2.47,-2.630587835,,1,Economic mobility
Nevada,2017,7.3,sm-em,-2.630587835,0.395000011,-2.47,-2.630587835,,1,Economic mobility
Nevada,2021,7.3,sm-em,-2.630587835,0.395000011,-2.47,-2.630587835,,1,Economic mobility
Nevada,2025,7.3,sm-em,-2.630587835,0.395000011,-2.47,-2.630587835,,1,Economic mobility
New Hampshire,2013,7.3,sm-em,1.783499405,0.50999999,0,1.783499405,,,Economic mobility
New Hampshire,2017,7.3,sm-em,1.783499405,0.50999999,0,1.783499405,,,Economic mobility
New Hampshire,2021,7.3,sm-em,1.783499405,0.50999999,0,1.783499405,,,Economic mobility
New Hampshire,2025,7.3,sm-em,1.783499405,0.50999999,0,1.783499405,,,Economic mobility
New Jersey,2013,7.3,sm-em,2.359249467,0.524999976,0.32,2.359249467,,,Economic mobility
New Jersey,2017,7.3,sm-em,2.359249467,0.524999976,0.32,2.359249467,,,Economic mobility
New Jersey,2021,7.3,sm-em,2.359249467,0.524999976,0.32,2.359249467,,,Economic mobility
New Jersey,2025,7.3,sm-em,2.359249467,0.524999976,0.32,2.359249467,,,Economic mobility
New Mexico,2013,7.3,sm-em,1.745116525,0.509000003,-0.02,1.745116525,,1,Economic mobility
New Mexico,2017,7.3,sm-em,1.745116525,0.509000003,-0.02,1.745116525,,1,Economic mobility
New Mexico,2021,7.3,sm-em,1.745116525,0.509000003,-0.02,1.745116525,,1,Economic mobility
New Mexico,2025,7.3,sm-em,1.745116525,0.509000003,-0.02,1.745116525,,1,Economic mobility
New York,2013,7.3,sm-em,3.203684264,0.546999991,0.79,3.203684264,,,Economic mobility
New York,2017,7.3,sm-em,3.203684264,0.546999991,0.79,3.203684264,,,Economic mobility
New York,2021,7.3,sm-em,3.203684264,0.546999991,0.79,3.203684264,,,Economic mobility
New York,2025,7.3,sm-em,3.203684264,0.546999991,0.79,3.203684264,,,Economic mobility
North Carolina,2013,7.3,sm-em,1.322899127,0.497999996,-0.26,1.322899127,,,Economic mobility
North Carolina,2017,7.3,sm-em,1.322899127,0.497999996,-0.26,1.322899127,,,Economic mobility
North Carolina,2021,7.3,sm-em,1.322899127,0.497999996,-0.26,1.322899127,,,Economic mobility
North Carolina,2025,7.3,sm-em,1.322899127,0.497999996,-0.26,1.322899127,,,Economic mobility
North Dakota,2013,7.3,sm-em,5.007702497,0.593999982,1.8,5.007702497,,,Economic mobility
North Dakota,2017,7.3,sm-em,5.007702497,0.593999982,1.8,5.007702497,,,Economic mobility
North Dakota,2021,7.3,sm-em,5.007702497,0.593999982,1.8,5.007702497,,,Economic mobility
North Dakota,2025,7.3,sm-em,5.007702497,0.593999982,1.8,5.007702497,,,Economic mobility
Ohio,2013,7.3,sm-em,0.593615257,0.479000002,-0.67,0.593615257,,,Economic mobility
Ohio,2017,7.3,sm-em,0.593615257,0.479000002,-0.67,0.593615257,,,Economic mobility
Ohio,2021,7.3,sm-em,0.593615257,0.479000002,-0.67,0.593615257,,,Economic mobility
Ohio,2025,7.3,sm-em,0.593615257,0.479000002,-0.67,0.593615257,,,Economic mobility
Oklahoma,2013,7.3,sm-em,1.860267452,0.512000024,0.04,1.860267452,,,Economic mobility
Oklahoma,2017,7.3,sm-em,1.860267452,0.512000024,0.04,1.860267452,,,Economic mobility
Oklahoma,2021,7.3,sm-em,1.860267452,0.512000024,0.04,1.860267452,,,Economic mobility
Oklahoma,2025,7.3,sm-em,1.860267452,0.512000024,0.04,1.860267452,,,Economic mobility
Oregon,2013,7.3,sm-em,0.516848353,0.476999998,-0.71,0.516848353,,,Economic mobility
Oregon,2017,7.3,sm-em,0.516848353,0.476999998,-0.71,0.516848353,,,Economic mobility
Oregon,2021,7.3,sm-em,0.516848353,0.476999998,-0.71,0.516848353,,,Economic mobility
Oregon,2025,7.3,sm-em,0.516848353,0.476999998,-0.71,0.516848353,,,Economic mobility
Pennsylvania,2013,7.3,sm-em,2.896616649,0.538999975,0.62,2.896616649,,,Economic mobility
Pennsylvania,2017,7.3,sm-em,2.896616649,0.538999975,0.62,2.896616649,,,Economic mobility
Pennsylvania,2021,7.3,sm-em,2.896616649,0.538999975,0.62,2.896616649,,,Economic mobility
Pennsylvania,2025,7.3,sm-em,2.896616649,0.538999975,0.62,2.896616649,,,Economic mobility
Rhode Island,2013,7.3,sm-em,3.088535624,0.54400003,0.73,3.088535624,,,Economic mobility
Rhode Island,2017,7.3,sm-em,3.088535624,0.54400003,0.73,3.088535624,,,Economic mobility
Rhode Island,2021,7.3,sm-em,3.088535624,0.54400003,0.73,3.088535624,,,Economic mobility
Rhode Island,2025,7.3,sm-em,3.088535624,0.54400003,0.73,3.088535624,,,Economic mobility
South Carolina,2013,7.3,sm-em,1.169365319,0.493999988,-0.35,1.169365319,,,Economic mobility
South Carolina,2017,7.3,sm-em,1.169365319,0.493999988,-0.35,1.169365319,,,Economic mobility
South Carolina,2021,7.3,sm-em,1.169365319,0.493999988,-0.35,1.169365319,,,Economic mobility
South Carolina,2025,7.3,sm-em,1.169365319,0.493999988,-0.35,1.169365319,,,Economic mobility
South Dakota,2013,7.3,sm-em,6.120822029,0.623000026,2.43,6.120822029,,,Economic mobility
South Dakota,2017,7.3,sm-em,6.120822029,0.623000026,2.43,6.120822029,,,Economic mobility
South Dakota,2021,7.3,sm-em,6.120822029,0.623000026,2.43,6.120822029,,,Economic mobility
South Dakota,2025,7.3,sm-em,6.120822029,0.623000026,2.43,6.120822029,,,Economic mobility
Tennessee,2013,7.3,sm-em,1.246132223,0.495999992,-0.3,1.246132223,,,Economic mobility
Tennessee,2017,7.3,sm-em,1.246132223,0.495999992,-0.3,1.246132223,,,Economic mobility
Tennessee,2021,7.3,sm-em,1.246132223,0.495999992,-0.3,1.246132223,,,Economic mobility
Tennessee,2025,7.3,sm-em,1.246132223,0.495999992,-0.3,1.246132223,,,Economic mobility
Texas,2013,7.3,sm-em,1.591582718,0.504999995,-0.11,1.591582718,,,Economic mobility
Texas,2017,7.3,sm-em,1.591582718,0.504999995,-0.11,1.591582718,,,Economic mobility
Texas,2021,7.3,sm-em,1.591582718,0.504999995,-0.11,1.591582718,,,Economic mobility
Texas,2025,7.3,sm-em,1.591582718,0.504999995,-0.11,1.591582718,,,Economic mobility
United States,2013,7.3,sm-em,1.629965597,0.505999982,-0.09,1.629965597,,,Economic mobility
United States,2017,7.3,sm-em,1.629965597,0.505999982,-0.09,1.629965597,,,Economic mobility
United States,2021,7.3,sm-em,1.629965597,0.505999982,-0.09,1.629965597,,,Economic mobility
United States,2025,7.3,sm-em,1.629965597,0.505999982,-0.09,1.629965597,,,Economic mobility
Utah,2013,7.4,sm-neet,1.616583502,0.119252828,-0.09,1.616583502,,1,Unengaged youth
Utah,2017,7.4,sm-neet,2.896672987,0.100504105,0.62,2.896672987,,1,Unengaged youth
Utah,2021,7.4,sm-neet,4.103631869,0.082826484,1.3,4.103631869,,1,Unengaged youth
Utah,2025,7.4,sm-neet,3.680916276,0.089017752,1.06,3.680916276,,1,Unengaged youth
Vermont,2013,7.3,sm-em,0.40169857,0.474000007,-0.78,0.40169857,,,Economic mobility
Vermont,2017,7.3,sm-em,0.40169857,0.474000007,-0.78,0.40169857,,,Economic mobility
Vermont,2021,7.3,sm-em,0.40169857,0.474000007,-0.78,0.40169857,,,Economic mobility
Vermont,2025,7.3,sm-em,0.40169857,0.474000007,-0.78,0.40169857,,,Economic mobility
Virginia,2013,7.3,sm-em,0.593615257,0.479000002,-0.67,0.593615257,,,Economic mobility
Virginia,2017,7.3,sm-em,0.593615257,0.479000002,-0.67,0.593615257,,,Economic mobility
Virginia,2021,7.3,sm-em,0.593615257,0.479000002,-0.67,0.593615257,,,Economic mobility
Virginia,2025,7.3,sm-em,0.593615257,0.479000002,-0.67,0.593615257,,,Economic mobility
Washington,2013,7.3,sm-em,-0.212435516,0.458000004,-1.12,-0.212435516,,,Economic mobility
Washington,2017,7.3,sm-em,-0.212435516,0.458000004,-1.12,-0.212435516,,,Economic mobility
Washington,2021,7.3,sm-em,-0.212435516,0.458000004,-1.12,-0.212435516,,,Economic mobility
Washington,2025,7.3,sm-em,-0.212435516,0.458000004,-1.12,-0.212435516,,,Economic mobility
West Virginia,2013,7.3,sm-em,1.36128315,0.499000013,-0.24,1.36128315,,,Economic mobility
West Virginia,2017,7.3,sm-em,1.36128315,0.499000013,-0.24,1.36128315,,,Economic mobility
West Virginia,2021,7.3,sm-em,1.36128315,0.499000013,-0.24,1.36128315,,,Economic mobility
West Virginia,2025,7.3,sm-em,1.36128315,0.499000013,-0.24,1.36128315,,,Economic mobility
Wisconsin,2013,7.3,sm-em,1.629965597,0.505999982,-0.09,1.629965597,,1,Economic mobility
Wisconsin,2017,7.3,sm-em,1.629965597,0.505999982,-0.09,1.629965597,,1,Economic mobility
Wisconsin,2021,7.3,sm-em,1.629965597,0.505999982,-0.09,1.629965597,,1,Economic mobility
Wisconsin,2025,7.3,sm-em,1.629965597,0.505999982,-0.09,1.629965597,,1,Economic mobility
Wyoming,2013,7.3,sm-em,1.015832656,0.49000001,-0.43,1.015832656,,,Economic mobility
Wyoming,2017,7.3,sm-em,1.015832656,0.49000001,-0.43,1.015832656,,,Economic mobility
Wyoming,2021,7.3,sm-em,1.015832656,0.49000001,-0.43,1.015832656,,,Economic mobility
Wyoming,2025,7.3,sm-em,1.015832656,0.49000001,-0.43,1.015832656,,,Economic mobility
Alabama,2013,5,Social Cohesion,11.32232796,,0.585125914,11.32232796,,,
Alaska,2013,6,Future Generations,20.43237998,,1.860533197,20.43237998,,,
Arizona,2013,6,Future Generations,6.597766497,,-0.07631269,6.597766497,,1,
Arkansas,2013,6,Future Generations,9.813667364,,0.373913431,9.813667364,,,
California,2013,6,Future Generations,7.913983049,,0.107957627,7.913983049,,,
Colorado,2013,6,Future Generations,15.55791457,,1.178108039,15.55791457,,1,
Connecticut,2013,6,Future Generations,-0.152156729,,-1.021301942,-0.152156729,,,
Delaware,2013,6,Future Generations,7.223776855,,0.01132876,7.223776855,,,
District of Columbia,2013,6,Future Generations,23.38669345,,2.274137083,23.38669345,,,
Florida,2013,6,Future Generations,4.868408681,,-0.318422785,4.868408681,,,
Georgia,2013,6,Future Generations,10.23853784,,0.433395298,10.23853784,,,
Hawaii,2013,6,Future Generations,9.626617028,,0.347726384,9.626617028,,,
Idaho,2013,6,Future Generations,6.817880263,,-0.045496763,6.817880263,,1,
Illinois,2013,6,Future Generations,9.403994755,,0.316559266,9.403994755,,,
Indiana,2013,6,Future Generations,7.071179747,,-0.010034835,7.071179747,,,
Iowa,2013,6,Future Generations,7.483057695,,0.047628077,7.483057695,,,
Kansas,2013,6,Future Generations,8.326127333,,0.165657827,8.326127333,,,
Kentucky,2013,6,Future Generations,5.66066868,,-0.207506385,5.66066868,,,
Louisiana,2013,6,Future Generations,10.59726955,,0.483617737,10.59726955,,,
Maine,2013,6,Future Generations,3.526149113,,-0.506339124,3.526149113,,,
Maryland,2013,6,Future Generations,6.064833152,,-0.150923359,6.064833152,,,
Massachusetts,2013,6,Future Generations,1.794751337,,-0.748734813,1.794751337,,,
Michigan,2013,6,Future Generations,4.512691545,,-0.368223184,4.512691545,,,
Minnesota,2013,6,Future Generations,9.838500244,,0.377390034,9.838500244,,,
Mississippi,2013,6,Future Generations,7.366005819,,0.031240815,7.366005819,,,
Missouri,2013,6,Future Generations,10.88495931,,0.523894303,10.88495931,,,
Montana,2013,6,Future Generations,6.72256617,,-0.058840736,6.72256617,,1,
Nebraska,2013,6,Future Generations,10.01117056,,0.401563878,10.01117056,,,
Nevada,2013,6,Future Generations,12.02775817,,0.683886143,12.02775817,,1,
New Hampshire,2013,6,Future Generations,2.290504701,,-0.679329342,2.290504701,,,
New Jersey,2013,6,Future Generations,5.500274505,,-0.229961569,5.500274505,,,
New Mexico,2013,6,Future Generations,12.62512817,,0.767517944,12.62512817,,1,
New York,2013,6,Future Generations,10.36875644,,0.451625901,10.36875644,,,
North Carolina,2013,6,Future Generations,4.643503012,,-0.349909578,4.643503012,,,
North Dakota,2013,6,Future Generations,9.090634699,,0.272688858,9.090634699,,,
Ohio,2013,6,Future Generations,7.308925334,,0.023249547,7.308925334,,,
Oklahoma,2013,6,Future Generations,7.331131037,,0.026358345,7.331131037,,,
Oregon,2013,6,Future Generations,8.364017462,,0.170962445,8.364017462,,,
Pennsylvania,2013,6,Future Generations,4.266191284,,-0.40273322,4.266191284,,,
Rhode Island,2013,6,Future Generations,3.271427629,,-0.542000132,3.271427629,,,
South Carolina,2013,6,Future Generations,7.669371525,,0.073712013,7.669371525,,,
South Dakota,2013,6,Future Generations,10.83593828,,0.517031359,10.83593828,,,
Tennessee,2013,6,Future Generations,4.805824918,,-0.327184511,4.805824918,,,
Texas,2013,6,Future Generations,9.166529963,,0.283314195,9.166529963,,,
United States,2013,6,Future Generations,7.896581819,,0.105521455,7.896581819,,,
Utah,2013,5,Social Cohesion,9.575491966,,0.340568875,9.575491966,,1,
Vermont,2013,6,Future Generations,3.210237431,,-0.55056676,3.210237431,,,
Virginia,2013,6,Future Generations,5.505604758,,-0.229215334,5.505604758,,,
Washington,2013,6,Future Generations,7.752966795,,0.085415351,7.752966795,,,
West Virginia,2013,6,Future Generations,6.5160669,,-0.087750634,6.5160669,,,
Wisconsin,2013,6,Future Generations,7.426819262,,0.039754697,7.426819262,,1,
Wyoming,2013,6,Future Generations,16.01902714,,1.242663799,16.01902714,,,
Alabama,2017,5,Social Cohesion,11.34109066,,0.587752693,11.34109066,,,
Alaska,2017,6,Future Generations,19.86084983,,1.780518976,19.86084983,,,
Arizona,2017,6,Future Generations,3.241849465,,-0.546141075,3.241849465,,1,
Arkansas,2017,6,Future Generations,7.075290232,,-0.009459367,7.075290232,,,
California,2017,6,Future Generations,5.711538767,,-0.200384573,5.711538767,,,
Colorado,2017,6,Future Generations,12.48450903,,0.747831264,12.48450903,,1,
Connecticut,2017,6,Future Generations,0.305779956,,-0.957190806,0.305779956,,,
Delaware,2017,6,Future Generations,5.623645521,,-0.212689627,5.623645521,,,
District of Columbia,2017,6,Future Generations,24.45848549,,2.424187968,24.45848549,,,
Florida,2017,6,Future Generations,2.600035556,,-0.635995022,2.600035556,,,
Georgia,2017,6,Future Generations,8.22587324,,0.151622254,8.22587324,,,
Hawaii,2017,6,Future Generations,6.276867306,,-0.121238577,6.276867306,,,
Idaho,2017,6,Future Generations,5.033783834,,-0.295270263,5.033783834,,1,
Illinois,2017,6,Future Generations,7.855170332,,0.099723847,7.855170332,,,
Indiana,2017,6,Future Generations,5.495991446,,-0.230561198,5.495991446,,,
Iowa,2017,6,Future Generations,7.374083673,,0.032371714,7.374083673,,,
Kansas,2017,6,Future Generations,7.861084088,,0.100551772,7.861084088,,,
Kentucky,2017,6,Future Generations,4.816037733,,-0.325754717,4.816037733,,,
Louisiana,2017,6,Future Generations,9.321859962,,0.305060395,9.321859962,,,
Maine,2017,6,Future Generations,0.778435872,,-0.891018978,0.778435872,,,
Maryland,2017,6,Future Generations,6.425611522,,-0.100414387,6.425611522,,,
Massachusetts,2017,6,Future Generations,1.877433463,,-0.737159315,1.877433463,,,
Michigan,2017,6,Future Generations,2.978123085,,-0.583062768,2.978123085,,,
Minnesota,2017,6,Future Generations,8.770119165,,0.227816683,8.770119165,,,
Mississippi,2017,6,Future Generations,5.626574735,,-0.212279537,5.626574735,,,
Missouri,2017,6,Future Generations,9.421903042,,0.319066426,9.421903042,,,
Montana,2017,6,Future Generations,7.177039882,,0.004785583,7.177039882,,1,
Nebraska,2017,6,Future Generations,10.17968083,,0.425155317,10.17968083,,,
Nevada,2017,6,Future Generations,8.953922637,,0.253549169,8.953922637,,1,
New Hampshire,2017,6,Future Generations,1.015621906,,-0.857812933,1.015621906,,,
New Jersey,2017,6,Future Generations,4.395667255,,-0.384606584,4.395667255,,,
New Mexico,2017,6,Future Generations,11.03040762,,0.544257067,11.03040762,,1,
New York,2017,6,Future Generations,9.469352397,,0.325709336,9.469352397,,,
North Carolina,2017,6,Future Generations,2.901105138,,-0.593845281,2.901105138,,,
North Dakota,2017,6,Future Generations,17.6120843,,1.465691802,17.6120843,,,
Ohio,2017,6,Future Generations,5.74122291,,-0.196228793,5.74122291,,,
Oklahoma,2017,6,Future Generations,6.982950528,,-0.022386926,6.982950528,,,
Oregon,2017,6,Future Generations,6.637978665,,-0.070682987,6.637978665,,,
Pennsylvania,2017,6,Future Generations,2.655710102,,-0.628200586,2.655710102,,,
Rhode Island,2017,6,Future Generations,3.534465671,,-0.505174806,3.534465671,,,
South Carolina,2017,6,Future Generations,7.448264832,,0.042757076,7.448264832,,,
South Dakota,2017,6,Future Generations,12.83346484,,0.796685077,12.83346484,,,
Tennessee,2017,6,Future Generations,4.883384905,,-0.316326113,4.883384905,,,
Texas,2017,6,Future Generations,9.100943319,,0.274132065,9.100943319,,,
United States,2017,6,Future Generations,6.648179403,,-0.069254884,6.648179403,,,
Utah,2017,5,Social Cohesion,10.3155329,,0.444174606,10.3155329,,1,
Vermont,2017,6,Future Generations,2.909140666,,-0.592720307,2.909140666,,,
Virginia,2017,6,Future Generations,5.09702408,,-0.286416629,5.09702408,,,
Washington,2017,6,Future Generations,5.837349738,,-0.182771037,5.837349738,,,
West Virginia,2017,6,Future Generations,5.091917163,,-0.287131597,5.091917163,,,
Wisconsin,2017,6,Future Generations,6.340107351,,-0.112384971,6.340107351,,1,
Wyoming,2017,6,Future Generations,18.64146434,,1.609805007,18.64146434,,,
Alabama,2021,5,Social Cohesion,11.64046908,,0.629665671,11.64046908,,,
Alaska,2021,6,Future Generations,12.06272279,,0.688781191,12.06272279,,,
Arizona,2021,6,Future Generations,1.320745418,,-0.815095641,1.320745418,,1,
Arkansas,2021,6,Future Generations,5.001288371,,-0.299819628,5.001288371,,,
California,2021,6,Future Generations,4.398430608,,-0.384219715,4.398430608,,,
Colorado,2021,6,Future Generations,10.16913585,,0.423679019,10.16913585,,1,
Connecticut,2021,6,Future Generations,-1.143446879,,-1.160082563,-1.143446879,,,
Delaware,2021,6,Future Generations,4.365037615,,-0.388894734,4.365037615,,,
District of Columbia,2021,6,Future Generations,21.90745755,,2.067044057,21.90745755,,,
Florida,2021,6,Future Generations,0.786970539,,-0.889824124,0.786970539,,,
Georgia,2021,6,Future Generations,5.970716029,,-0.164099756,5.970716029,,,
Hawaii,2021,6,Future Generations,5.287430703,,-0.259759702,5.287430703,,,
Idaho,2021,6,Future Generations,3.276816486,,-0.541245692,3.276816486,,1,
Illinois,2021,6,Future Generations,5.827504516,,-0.184149368,5.827504516,,,
Indiana,2021,6,Future Generations,4.721168528,,-0.339036406,4.721168528,,,
Iowa,2021,6,Future Generations,6.29149631,,-0.119190517,6.29149631,,,
Kansas,2021,6,Future Generations,6.168538454,,-0.136404616,6.168538454,,,
Kentucky,2021,6,Future Generations,3.063697953,,-0.571082287,3.063697953,,,
Louisiana,2021,6,Future Generations,5.864892648,,-0.178915029,5.864892648,,,
Maine,2021,6,Future Generations,-0.20146572,,-1.028205201,-0.20146572,,,
Maryland,2021,6,Future Generations,5.049187668,,-0.293113726,5.049187668,,,
Massachusetts,2021,6,Future Generations,-0.534580912,,-1.074841328,-0.534580912,,,
Michigan,2021,6,Future Generations,1.513600134,,-0.788095981,1.513600134,,,
Minnesota,2021,6,Future Generations,7.502827882,,0.050395903,7.502827882,,,
Mississippi,2021,6,Future Generations,3.807377573,,-0.46696714,3.807377573,,,
Missouri,2021,6,Future Generations,7.20654894,,0.008916852,7.20654894,,,
Montana,2021,6,Future Generations,3.332907101,,-0.533393006,3.332907101,,1,
Nebraska,2021,6,Future Generations,8.240215279,,0.153630139,8.240215279,,,
Nevada,2021,6,Future Generations,13.43868763,,0.881416268,13.43868763,,1,
New Hampshire,2021,6,Future Generations,-1.162054676,,-1.162687655,-1.162054676,,,
New Jersey,2021,6,Future Generations,2.268194902,,-0.682452714,2.268194902,,,
New Mexico,2021,6,Future Generations,5.779322573,,-0.19089484,5.779322573,,1,
New York,2021,6,Future Generations,7.723207428,,0.08124904,7.723207428,,,
North Carolina,2021,6,Future Generations,1.958999378,,-0.725740087,1.958999378,,,
North Dakota,2021,6,Future Generations,13.0859232,,0.832029249,13.0859232,,,
Ohio,2021,6,Future Generations,5.610504289,,-0.2145294,5.610504289,,,
Oklahoma,2021,6,Future Generations,5.975523507,,-0.163426709,5.975523507,,,
Oregon,2021,6,Future Generations,5.480813781,,-0.232686071,5.480813781,,,
Pennsylvania,2021,6,Future Generations,1.809656516,,-0.746648088,1.809656516,,,
Rhode Island,2021,6,Future Generations,1.564405542,,-0.780983224,1.564405542,,,
South Carolina,2021,6,Future Generations,5.421219637,,-0.241029251,5.421219637,,,
South Dakota,2021,6,Future Generations,6.053551141,,-0.15250284,6.053551141,,,
