State,State Code,Metric,2013,2017,2021,2025
West Virginia,WV,sm-em,1.4,1.4,1.4,1.4
West Virginia,WV,sm-grad,-1.9,-1.6,-1.1,-0.3
West Virginia,WV,sm-hr,4,3.8,4.3,4.8
West Virginia,WV,sm-neet,-3.6,-1.8,-0.3,0.2
West Virginia,WV,st-fc,1.3,2.6,2.8,1.9
West Virginia,WV,st-fc trust,-2,-0.7,-1.3,1.4
West Virginia,WV,st-fcc,1.7,-0.3,0.2,0.4
West Virginia,WV,st-vc,2.7,2.2,2.5,3
Wisconsin,WI,Civic Engagement,14.1,13.5,15.2,15.4
Wisconsin,WI,Community Life,10.7,7.4,4.1,0.1
Wisconsin,WI,Family Health,9.1,7,7.2,5.8
Wisconsin,WI,Future Generations,7.4,6.3,4.8,2.9
Wisconsin,WI,Social Cohesion,11.5,11.6,12.1,11.5
Wisconsin,WI,Social Mobility,7,9,10.5,12
Wisconsin,WI,Social Trust,12.6,12.9,12.9,14.4
Wisconsin,WI,Total,72.6,67.8,66.6,62.1
Wisconsin,WI,ce-ao,1.9,2.1,2.1,2.4
Wisconsin,WI,ce-vt,7.5,6.1,7.5,8.9
Wisconsin,WI,cl-cdd,1.7,1.1,-1.9,-2.1
Wisconsin,WI,cl-don,2.5,1.8,1,1.4
Wisconsin,WI,cl-mem,1,0.4,0.6,0.5
Wisconsin,WI,cl-np,1.7,1.9,1.8,0.4
Wisconsin,WI,cl-npo,0.7,0.7,0.7,0.6
Wisconsin,WI,cl-porg,0.8,0.8,0.8,0.7
Wisconsin,WI,cl-rel,0.6,-0.1,-0.7,-0.7
Wisconsin,WI,cl-ta,1.2,0.4,1,-1.3
Wisconsin,WI,cl-tfn,1.6,0.7,0.4,-2
Wisconsin,WI,cl-vol,2.4,2.8,0.3,0.9
Wisconsin,WI,cv-pm,4.6,5.3,5.6,4.1
Wisconsin,WI,fg-act,0.9,1.1,0.9,1.1
Wisconsin,WI,fg-br,0.9,0.7,0.1,-0.6
Wisconsin,WI,fg-play,0.9,0.9,0.9,1.1
Wisconsin,WI,fg-read,1.9,1.6,1.9,1.1
Wisconsin,WI,fg-sch,1.7,1.2,1,0.5
Wisconsin,WI,fg-yorg,1.5,1.5,1.2,0.9
Wisconsin,WI,fh-eat,0.8,-0.1,2.1,0.1
Wisconsin,WI,fh-ed,1.5,2.1,-0.2,0.7
Wisconsin,WI,fh-ma,1.4,1.3,0.9,0.7
Wisconsin,WI,fh-read,2.9,1.2,2,1.4
Wisconsin,WI,fh-spf,0.4,0.4,0.2,0.2
Wisconsin,WI,fh-time,0.8,0.9,0.8,1.2
Wisconsin,WI,fh-tv,1,1,0,0
Wisconsin,WI,fh-uw,1.4,1.3,1.4,1.4
Wisconsin,WI,sc-born,4,4,3.9,3.8
Wisconsin,WI,sc-eng-a,2.9,2.9,3,3
Wisconsin,WI,sc-eng-c,2,2.1,2.4,2.4
Wisconsin,WI,sc-mid,2.6,2.5,2.7,2.4
Wisconsin,WI,sm-em,1.6,1.6,1.6,1.6
Wisconsin,WI,sm-grad,0.5,1,1.9,2.6
Wisconsin,WI,sm-hr,3.1,2.7,3,3.7
Wisconsin,WI,sm-neet,1.8,3.7,3.9,4.1
Wisconsin,WI,st-fc,4,4.4,4.4,5.3
Wisconsin,WI,st-fc trust,2.8,3.3,3,3.6
Wisconsin,WI,st-fcc,2.6,2.5,2.7,2.7
Wisconsin,WI,st-vc,3.2,2.7,2.7,2.8
Wyoming,WY,Civic Engagement,7.3,8.2,12.9,9.5
Wyoming,WY,Community Life,6.6,3.8,8.5,0
Wyoming,WY,Family Health,12,11.4,10.6,9.8
Wyoming,WY,Future Generations,16,18.6,8.7,5
Wyoming,WY,Social Cohesion,8.7,8.9,10.3,9.1
Wyoming,WY,Social Mobility,5.6,3.8,6.7,10.2
Wyoming,WY,Social Trust,8.7,9.8,12.3,13.5
Wyoming,WY,Total,64.9,64.6,70,57.2
Wyoming,WY,ce-ao,1.9,2,1.9,1.9
Wyoming,WY,ce-vt,0.8,3.5,3.8,1.9
Wyoming,WY,cl-cdd,-0.3,-0.4,-2.1,-2.2
Wyoming,WY,cl-don,0.7,0.2,1,0.5
Wyoming,WY,cl-mem,1.2,0.4,2.7,1.5
Wyoming,WY,cl-np,0,0.3,0.3,0
Wyoming,WY,cl-npo,0.6,0.7,0.6,0.5
Wyoming,WY,cl-porg,0.7,0.7,0.7,0.7
Wyoming,WY,cl-rel,0.3,1.2,-0.6,-0.6
Wyoming,WY,cl-ta,0.9,0.4,1,-1.6
Wyoming,WY,cl-tfn,0.9,-1.7,0.6,-2.3
Wyoming,WY,cl-vol,1.1,1.9,2.4,1.4
Wyoming,WY,cv-pm,4.6,2.8,7.1,5.7
Wyoming,WY,fg-act,0.3,4.1,-1.4,0.1
Wyoming,WY,fg-br,1.8,2,0.4,-0.5
Wyoming,WY,fg-play,3.2,3.7,2.4,1.8
Wyoming,WY,fg-read,2.4,-1.2,15.7,0.5
Wyoming,WY,fg-sch,3.8,5.2,2.2,1.1
Wyoming,WY,fg-yorg,1.9,1.5,0.7,0.9
Wyoming,WY,fh-eat,3.1,1.8,4.8,2.7
Wyoming,WY,fh-ed,2.2,2.9,2.4,1.5
Wyoming,WY,fh-ma,1.9,1.8,2.4,1.5
Wyoming,WY,fh-read,3.9,0.8,0.3,1.2
Wyoming,WY,fh-spf,0.3,0.2,0.4,0.1
Wyoming,WY,fh-time,-1.4,1.9,-0.3,2.3
Wyoming,WY,fh-tv,1.2,1.2,0,0
Wyoming,WY,fh-uw,2,1.9,2.3,2.3
Wyoming,WY,sc-born,-0.8,-0.8,-0.4,-0.6
Wyoming,WY,sc-eng-a,3.4,3.3,3.4,3.4
Wyoming,WY,sc-eng-c,3.5,3.7,4,3.7
Wyoming,WY,sc-mid,2.6,2.7,3.3,2.6
Wyoming,WY,sm-em,1,1,1,1
Wyoming,WY,sm-grad,-0.1,0.4,1.2,1.6
Wyoming,WY,sm-hr,3.5,2.4,4,4
Wyoming,WY,sm-neet,1.1,0,0.5,3.6
Wyoming,WY,st-fc,0.9,2,2.8,3.4
Wyoming,WY,st-fc trust,3.4,1.9,2.5,3.2
Wyoming,WY,st-fcc,0.9,2.5,3.5,3.1
Wyoming,WY,st-vc,3.5,3.5,3.5,3.8
